id,language_iso639_code,translation
97,ja,アイルランドなど一部の国で提供される法学専門の学部課程です。憲法、契約法、不法行為法、EU法などの主要法分野を学び、社会正義や歴史などの選択的専攻を通じて、法曹実務または大学院進学に必要な知識と技能を習得します。
97,vi,"Chương trình cử nhân chuyên sâu về luật, đặc thù tại Ireland và một số nơi khác. Tất cả các môn học tập trung vào các lĩnh vực luật chính—luật hiến pháp, hợp đồng, trách nhiệm bồi thường ngoài hợp đồng và luật EU—với tùy chọn chuyên ngành bổ trợ (ví dụ: công bằng xã hội, lịch sử)."
98,en,"An academically rigorous science degree offering advanced breadth and depth across core scientific disciplines. Students engage in research-led projects, specialist electives, and laboratory work to develop strong analytical and investigative skills."
98,ja,基礎科学の主要分野における幅広く深い知識を修得する厳格な理学士課程です。研究主導のプロジェクト、専門選択科目、実験室実習を通じて、分析力と調査能力を体系的に高めます。
98,vi,"Chương trình cử nhân khoa học với yêu cầu học thuật cao, cung cấp kiến thức rộng và sâu về các ngành khoa học cốt lõi. Sinh viên tham gia các dự án nghiên cứu, học phần chuyên sâu và thực hành phòng thí nghiệm để rèn luyện kỹ năng phân tích và điều tra."
99,en,"A studio-based undergraduate program combining architectural theory, design studios, and sustainable practice. Students refine technical drawing, digital modeling, and creative problem-solving through project work and field visits."
99,ja,建築理論、デザインスタジオ、持続可能な実践を組み合わせたスタジオ形式の学部課程です。技術的な製図、デジタルモデリング、創造的な問題解決能力を強化するプロジェクトワークや現地調査を通じて、実践力を養います。
99,vi,"Chương trình cử nhân theo hình thức studio, kết hợp lý thuyết kiến trúc, xưởng thiết kế và thực hành bền vững. Sinh viên trau dồi kỹ năng vẽ kỹ thuật, mô hình hóa số và giải quyết vấn đề sáng tạo qua các dự án và chuyến khảo sát thực địa."
100,en,"A comprehensive degree exploring human communication across media, interpersonal, and organizational contexts. Coursework blends communication theory, research methods, and practical projects in digital and traditional channels."
100,ja,メディア、対人、組織の各文脈における人間のコミュニケーションを探究する総合的な学位です。コミュニケーション理論、研究手法、デジタル・伝統的チャネルでの実践プロジェクトを融合し、効果的なメッセージ伝達力を育成します。
100,vi,"Chương trình cử nhân toàn diện, khám phá cách con người giao tiếp trong các bối cảnh truyền thông, tương tác cá nhân và tổ chức. Chương trình kết hợp lý thuyết truyền thông, phương pháp nghiên cứu và các dự án thực tiễn qua cả kênh số và truyền thống."
101,en,"An immersive program integrating practical dance training with theoretical studies in choreography, performance, and dance history. Students refine technical skills across genres and engage in collaborative creative projects."
101,ja,実践的なダンストレーニングと振付、パフォーマンス、ダンス史の理論学習を統合した没入型プログラムです。ジャンルを越えた技術を磨き、協働による創作プロジェクトに参加して表現力を高めます。
101,vi,"Chương trình đào tạo đắm chìm, kết hợp thực hành vũ đạo với nghiên cứu lý thuyết về biên đạo, biểu diễn và lịch sử múa. Sinh viên trau dồi kỹ năng kỹ thuật ở nhiều thể loại và tham gia các dự án sáng tạo hợp tác."
102,en,"An interdisciplinary degree addressing global challenges through politics, economics, culture, and sustainability. Students undertake thematic core units and applied fieldwork—including study abroad—to build leadership and problem-solving skills."
102,ja,政治、経済、文化、持続可能性の視点からグローバルな課題に取り組む学際的学位です。テーマ別のコア科目とフィールドワーク（留学を含む）を通じて、リーダーシップと問題解決能力を育成します。
102,vi,"Chương trình liên ngành giải quyết các thách thức toàn cầu qua góc nhìn chính trị, kinh tế, văn hóa và bền vững. Sinh viên học các môn cốt lõi theo chủ đề và tham gia thực địa (bao gồm cả cơ hội du học) để phát triển kỹ năng lãnh đạo và giải quyết vấn đề."
103,en,"An interdisciplinary health degree combining biomedical science, public-health principles, and healthcare systems. Students develop foundational knowledge through laboratory work, community engagement, and health-promotion projects, preparing for roles in research, policy, or allied-health fields."
